"","nicheout$RAINFALL"
"3624",0.200000002980232
"3625",0.100000001490116
"3626",0
"3627",0
"3628",0
"3629",0
"3630",0
"3631",0
"3632",0
"3633",0
"3634",0
"3635",0
"3636",0
"3637",0
"3638",0
"3639",0
"3640",0
"3641",0
"3642",0.300000011920929
"3643",0
"3644",0
"3645",0
"3646",0
"3647",0
"3648",0.200000002980232
"3649",0.899999976158142
"3650",0
"3651",0
"3652",0
"3653",0
"3654",0
"3655",0
"3656",0
"3657",0
"3658",0
"3659",0
"3660",0
"3661",0
"3662",0.100000001490116
"3663",0
"3664",0
"3665",0
"3666",0
"3667",0
"3668",0
"3669",0
"3670",0
"3671",0
"3672",0
"3673",0.100000001490116
"3674",0.100000001490116
"3675",0
"3676",0
"3677",0
"3678",0
"3679",0
"3680",0
"3681",0
"3682",1.5
"3683",8.89999961853027
"3684",0.100000001490116
"3685",0
"3686",0
"3687",0
"3688",0
"3689",0
"3690",0
"3691",0.800000011920929
"3692",0
"3693",0
"3694",0
"3695",0
"3696",0
"3697",0.100000001490116
"3698",0.100000001490116
"3699",0
"3700",0
"3701",0
"3702",0
"3703",0.5
"3704",0
"3705",0
"3706",0
"3707",0
"3708",0
"3709",0
"3710",0
"3711",0
"3712",0
"3713",0
"3714",0
"3715",0
"3716",0
"3717",0
"3718",1.29999995231628
"3719",0
"3720",0
"3721",0.100000001490116
"3722",0
"3723",0
"3724",0
"3725",0
"3726",0.100000001490116
"3727",0.899999976158142
"3728",0
"3729",0
"3730",3.40000009536743
"3731",0
"3732",0
"3733",0.200000002980232
"3734",0
"3735",0
"3736",0
"3737",0
"3738",0.400000005960464
"3739",32.5
"3740",9
"3741",0
"3742",0
"3743",0
"3744",0.100000001490116
"3745",0
"3746",0
"3747",0
"3748",0
"3749",0
"3750",0.100000001490116
"3751",9.30000019073486
"3752",31.1000003814697
"3753",4.90000009536743
"3754",0
"3755",0
"3756",0
"3757",0
"3758",0.200000002980232
"3759",0.200000002980232
"3760",0
"3761",0.400000005960464
"3762",1.70000004768372
"3763",0
"3764",1.60000002384186
"3765",3.5
"3766",1.89999997615814
"3767",0.300000011920929
"3768",0.100000001490116
"3769",0
"3770",0
"3771",0
"3772",0
"3773",0
"3774",0
"3775",0
"3776",0.200000002980232
"3777",0
"3778",0
"3779",5
"3780",0
"3781",0
"3782",7.40000009536743
"3783",5.40000009536743
"3784",0
"3785",4.19999980926514
"3786",13.6999998092651
"3787",20.8999996185303
"3788",9.39999961853027
"3789",0.600000023841858
"3790",0
"3791",17.7999992370605
"3792",7.19999980926514
"3793",1.10000002384186
"3794",0.200000002980232
"3795",0
"3796",0
"3797",0
"3798",0
"3799",0
"3800",5.30000019073486
"3801",5
"3802",4.40000009536743
"3803",14
"3804",6.30000019073486
"3805",3.20000004768372
"3806",3.79999995231628
"3807",4.09999990463257
"3808",0.100000001490116
"3809",0
"3810",0.100000001490116
"3811",2.20000004768372
"3812",2
"3813",0.100000001490116
"3814",0
"3815",0
"3816",0
"3817",0
"3818",0
"3819",0
"3820",0
"3821",0
"3822",0
"3823",2.29999995231628
"3824",15.8999996185303
"3825",1
"3826",26.8999996185303
"3827",10.6999998092651
"3828",14.8000001907349
"3829",7.90000009536743
"3830",15.8000001907349
"3831",20.1000003814697
"3832",5.90000009536743
"3833",3
"3834",15.8000001907349
"3835",5.19999980926514
"3836",10.1000003814697
"3837",5.09999990463257
"3838",0.800000011920929
"3839",0
"3840",6.59999990463257
"3841",21.8999996185303
"3842",13.8000001907349
"3843",0.5
"3844",0
"3845",15.6000003814697
"3846",11.1999998092651
"3847",0
"3848",0
"3849",0
"3850",0
"3851",6.09999990463257
"3852",1.10000002384186
"3853",4.80000019073486
"3854",0
"3855",0
"3856",0
"3857",0.300000011920929
"3858",5.5
"3859",1.60000002384186
"3860",0.100000001490116
"3861",10.8000001907349
"3862",2.09999990463257
"3863",6.5
"3864",1
"3865",23.1000003814697
"3866",2.40000009536743
"3867",8.19999980926514
"3868",0.100000001490116
"3869",0
"3870",0
"3871",0
"3872",0
"3873",40.2999992370605
"3874",3.09999990463257
"3875",0
"3876",0.100000001490116
"3877",0
"3878",8.19999980926514
"3879",0
"3880",0.100000001490116
"3881",2
"3882",4.30000019073486
"3883",0.600000023841858
"3884",36.7000007629395
"3885",3.40000009536743
"3886",0
"3887",2.70000004768372
"3888",0
"3889",0
"3890",0
"3891",0.699999988079071
"3892",0
"3893",0
"3894",0
"3895",0
"3896",0
"3897",8.60000038146973
"3898",1.20000004768372
"3899",0.100000001490116
"3900",0.5
"3901",5.59999990463257
"3902",11.6000003814697
"3903",6.69999980926514
"3904",8
"3905",1.89999997615814
"3906",2.29999995231628
"3907",0
"3908",0
"3909",0
"3910",0
"3911",0
"3912",0.400000005960464
"3913",8.89999961853027
"3914",1.29999995231628
"3915",8.10000038146973
"3916",9.89999961853027
"3917",2.20000004768372
"3918",4.5
"3919",0
"3920",0
"3921",0
"3922",18.6000003814697
"3923",12.3000001907349
"3924",0
"3925",0
"3926",0
"3927",0
"3928",0.100000001490116
"3929",0
"3930",0
"3931",0
"3932",0
"3933",0
"3934",0
"3935",0
"3936",14.8000001907349
"3937",5.90000009536743
"3938",0.200000002980232
"3939",0
"3940",0.5
"3941",0.100000001490116
"3942",0
"3943",0
"3944",0
"3945",0
"3946",0
"3947",0
"3948",0
"3949",0
"3950",10.3000001907349
"3951",0
"3952",0
"3953",0
"3954",0
"3955",0
"3956",0
"3957",0
"3958",0
"3959",0
"3960",0
"3961",0
"3962",0
"3963",0
"3964",0
"3965",0
"3966",0
"3967",0
"3968",0
"3969",0
"3970",0
"3971",5
"3972",9.69999980926514
"3973",5.30000019073486
"3974",1.70000004768372
"3975",0
"3976",0
"3977",0
"3978",0
"3979",2.70000004768372
"3980",0
"3981",0
"3982",0
"3983",0
"3984",0
"3985",0
"3986",0
"3987",0
"3988",0
"3989",0.300000011920929
"3990",1
"3991",0
"3992",0
"3993",0
"3994",0
"3995",0
"3996",0
"3997",0
"3998",0
"3999",0
"4000",0
"4001",0
"4002",0.5
"4003",0
"4004",0
"4005",0
"4006",0
"4007",0
"4008",0
"4009",0
"4010",0
"4011",0
"4012",0.699999988079071
"4013",0.300000011920929
"4014",0
"4015",0
"4016",0
"4017",0
"4018",0
"4019",0
"4020",0
"4021",0
"4022",0
"4023",0
"4024",0
"4025",0
"4026",0
"4027",0
"4028",0
"4029",0
"4030",0
"4031",0
"4032",0
"4033",0
"4034",0
"4035",0
"4036",0
"4037",0
"4038",0
"4039",0
"4040",0
"4041",0
"4042",0
"4043",0
"4044",0
"4045",0
"4046",0
"4047",0
"4048",0
"4049",0.200000002980232
"4050",0
"4051",0
"4052",0
"4053",0
"4054",0
"4055",0
"4056",0.400000005960464
"4057",0
"4058",0
"4059",0
"4060",0
"4061",0
"4062",0
"4063",0
"4064",9.60000038146973
"4065",0
"4066",0.100000001490116
"4067",0
"4068",0
"4069",0
"4070",0
"4071",0
"4072",0
"4073",0
"4074",0
"4075",0
"4076",0
"4077",0
"4078",0
"4079",0
"4080",0
"4081",0
"4082",0.300000011920929
"4083",0
"4084",0
"4085",0
"4086",0
"4087",0
"4088",0
"4089",0
"4090",0
"4091",0
"4092",0
"4093",0
"4094",0
"4095",0
"4096",0
"4097",0
"4098",0
"4099",0
"4100",0
"4101",0
"4102",0
"4103",0
"4104",0
"4105",0
"4106",0
"4107",0
"4108",0
"4109",0
"4110",0.800000011920929
"4111",0
"4112",0
"4113",0
"4114",0.300000011920929
"4115",0.100000001490116
"4116",0
"4117",0
"4118",2.59999990463257
"4119",0
"4120",0
"4121",0
"4122",0
"4123",0.100000001490116
"4124",0.200000002980232
"4125",2.40000009536743
"4126",0.300000011920929
"4127",2.70000004768372
"4128",0
"4129",0
"4130",0
"4131",0
"4132",0
"4133",0
"4134",0
"4135",0
"4136",0
"4137",0
"4138",0
"4139",0
"4140",0
"4141",0.899999976158142
"4142",7.69999980926514
"4143",5.90000009536743
"4144",3.29999995231628
"4145",30.2999992370605
"4146",7.30000019073486
"4147",0.899999976158142
"4148",0
"4149",0
"4150",0
"4151",13.1000003814697
"4152",7.19999980926514
"4153",6.5
"4154",0.100000001490116
"4155",0
"4156",0
"4157",24.2000007629395
"4158",0.400000005960464
"4159",0.300000011920929
"4160",0
"4161",0
"4162",0
"4163",0
"4164",0
"4165",0
"4166",14.6999998092651
"4167",0.100000001490116
"4168",0
"4169",0
"4170",0.200000002980232
"4171",12.5
"4172",3.90000009536743
"4173",17.8999996185303
"4174",10.3000001907349
"4175",2.70000004768372
"4176",1.79999995231628
"4177",23.7999992370605
"4178",11.8999996185303
"4179",0.699999988079071
"4180",0.100000001490116
"4181",0
"4182",0.100000001490116
"4183",7.90000009536743
"4184",0.200000002980232
"4185",0
"4186",0
"4187",0
"4188",9.69999980926514
"4189",4.30000019073486
"4190",1.10000002384186
"4191",1
"4192",0
"4193",0
"4194",13.1000003814697
"4195",0.300000011920929
"4196",0.5
"4197",1.10000002384186
"4198",15.3999996185303
"4199",7.30000019073486
"4200",12
"4201",3.20000004768372
"4202",1.20000004768372
"4203",17.7000007629395
"4204",14
"4205",2.20000004768372
"4206",0
"4207",0
"4208",0
"4209",0
"4210",0
"4211",0
"4212",0
"4213",0
"4214",0
"4215",0
"4216",0
"4217",5.40000009536743
"4218",6.30000019073486
"4219",1.10000002384186
"4220",0
"4221",2.79999995231628
"4222",0
"4223",0
"4224",0
"4225",0
"4226",16.3999996185303
"4227",2.59999990463257
"4228",8.30000019073486
"4229",4.69999980926514
"4230",1.20000004768372
"4231",1.20000004768372
"4232",2.40000009536743
"4233",19.2999992370605
"4234",0
"4235",0
"4236",0
"4237",0
"4238",0
"4239",28.2999992370605
"4240",0.699999988079071
"4241",11.1999998092651
"4242",0.100000001490116
"4243",0
"4244",0.100000001490116
"4245",8.10000038146973
"4246",0
"4247",4.80000019073486
"4248",7.80000019073486
"4249",2.09999990463257
"4250",10.3999996185303
"4251",8.69999980926514
"4252",11
"4253",2.79999995231628
"4254",17.5
"4255",10.8000001907349
"4256",0
"4257",0
"4258",0
"4259",0
"4260",0
"4261",0
"4262",0
"4263",7.69999980926514
"4264",15.6999998092651
"4265",5.69999980926514
"4266",0.5
"4267",2.79999995231628
"4268",0.600000023841858
"4269",0
"4270",0
"4271",0
"4272",0
"4273",0
"4274",0
"4275",0
"4276",0.100000001490116
"4277",2.90000009536743
"4278",0.100000001490116
"4279",2.29999995231628
"4280",0.200000002980232
"4281",0
"4282",0
"4283",0
"4284",4.5
"4285",0.5
"4286",0
"4287",0
"4288",0
"4289",1.79999995231628
"4290",0
"4291",0
"4292",0
"4293",0
"4294",11.8000001907349
"4295",0.600000023841858
"4296",0
"4297",0.5
"4298",0.200000002980232
"4299",2.79999995231628
"4300",9
"4301",0.5
"4302",0.100000001490116
"4303",0
"4304",2.20000004768372
"4305",0
"4306",0
"4307",0
"4308",0
"4309",13.8999996185303
"4310",0
"4311",0
"4312",0
"4313",0
"4314",0
"4315",0
"4316",0
"4317",0
"4318",0
"4319",0
"4320",0
"4321",0
"4322",2.20000004768372
"4323",0
"4324",0
"4325",0
"4326",0
"4327",0
"4328",2.09999990463257
"4329",13.8000001907349
"4330",3.09999990463257
"4331",1.89999997615814
"4332",0
"4333",0
"4334",0
"4335",0
"4336",3.29999995231628
"4337",0.699999988079071
"4338",0
"4339",0
"4340",0
"4341",0
"4342",0
"4343",0
"4344",3.90000009536743
"4345",5.19999980926514
"4346",1.39999997615814
"4347",0
"4348",0
"4349",0
"4350",0
"4351",0
"4352",0.600000023841858
"4353",0
"4354",0.699999988079071
"4355",0
"4356",0
"4357",0
"4358",0
"4359",0
"4360",0
"4361",0
"4362",0
"4363",0
"4364",0
"4365",0
"4366",0
"4367",0
"4368",0
"4369",0
"4370",0
"4371",0
"4372",0
"4373",0
"4374",0
"4375",1
"4376",0
"4377",2.59999990463257
"4378",0
"4379",0
"4380",0
"4381",0
"4382",0
"4383",0
"4384",0
"4385",0
"4386",0
"4387",0
"4388",0
"4389",0
"4390",0
"4391",0
"4392",0
"4393",0
"4394",0
"4395",0
"4396",0
"4397",0
"4398",0.100000001490116
"4399",0
"4400",0
"4401",0
"4402",0
"4403",0
"4404",0
"4405",0
"4406",0
"4407",0
"4408",0
"4409",0
"4410",0
"4411",0
"4412",0
"4413",0
"4414",0
"4415",0
"4416",0
"4417",0
"4418",0
"4419",0
"4420",0
"4421",0
"4422",0
"4423",0
"4424",0.100000001490116
"4425",0.699999988079071
"4426",0.300000011920929
"4427",0
"4428",0
"4429",0
"4430",0
"4431",0
"4432",0
"4433",0
"4434",0
"4435",0.100000001490116
"4436",0
"4437",0.400000005960464
"4438",0.5
"4439",0.100000001490116
"4440",0
"4441",0
"4442",0
"4443",0
"4444",0.899999976158142
"4445",0.100000001490116
"4446",0
"4447",0
"4448",0
"4449",1.20000004768372
"4450",0.600000023841858
"4451",0
"4452",0
"4453",0
"4454",0
"4455",0
"4456",0
"4457",0.100000001490116
"4458",1.5
"4459",0
"4460",0
"4461",0
"4462",0
"4463",0
"4464",0
"4465",0.200000002980232
"4466",0.600000023841858
"4467",25.7999992370605
"4468",0.100000001490116
"4469",0
"4470",7.30000019073486
"4471",11.1999998092651
"4472",17.7000007629395
"4473",0
"4474",0
"4475",0
"4476",0
"4477",0
"4478",0.100000001490116
"4479",1.20000004768372
"4480",0
"4481",0
"4482",0.100000001490116
"4483",0.200000002980232
"4484",0
"4485",0
"4486",0.100000001490116
"4487",0.5
"4488",0
"4489",0
"4490",0
"4491",0
"4492",0.300000011920929
"4493",1.20000004768372
"4494",0.200000002980232
"4495",0
"4496",0
"4497",0.100000001490116
"4498",0
"4499",0
"4500",0
"4501",3.90000009536743
"4502",52.2000007629395
"4503",14
"4504",1.39999997615814
"4505",0.100000001490116
"4506",0
"4507",0
"4508",0
"4509",0
"4510",0
"4511",0
"4512",14.1000003814697
"4513",7.09999990463257
"4514",5.19999980926514
"4515",0.100000001490116
"4516",35.5
"4517",1.29999995231628
"4518",0.100000001490116
"4519",57.7999992370605
"4520",0.200000002980232
"4521",2.70000004768372
"4522",5.09999990463257
"4523",0.699999988079071
"4524",0
"4525",0
"4526",0
"4527",0
"4528",0
"4529",0
"4530",0
"4531",0
"4532",0
"4533",0
"4534",5
"4535",12.3999996185303
"4536",0.400000005960464
"4537",0.300000011920929
"4538",39.7000007629395
"4539",7.30000019073486
"4540",13.8999996185303
"4541",26.8999996185303
"4542",17.1000003814697
"4543",9
"4544",15.6999998092651
"4545",0.100000001490116
"4546",2.29999995231628
"4547",1.20000004768372
"4548",22.5
"4549",7.30000019073486
"4550",4.09999990463257
"4551",0.899999976158142
"4552",0
"4553",0
"4554",20.6000003814697
"4555",13.3000001907349
"4556",4.5
"4557",0
"4558",0
"4559",0.800000011920929
"4560",0.5
"4561",7.09999990463257
"4562",0.600000023841858
"4563",0
"4564",0
"4565",11.6999998092651
"4566",4.80000019073486
"4567",0
"4568",0
"4569",0
"4570",0
"4571",0
"4572",0
"4573",0
"4574",12
"4575",3.79999995231628
"4576",1.10000002384186
"4577",2.29999995231628
"4578",0
"4579",0
"4580",0
"4581",0
"4582",15.3000001907349
"4583",0.600000023841858
"4584",7.90000009536743
"4585",0.400000005960464
"4586",1.79999995231628
"4587",0
"4588",0.200000002980232
"4589",0.699999988079071
"4590",0.100000001490116
"4591",0.400000005960464
"4592",0
"4593",0.100000001490116
"4594",12.8000001907349
"4595",9.10000038146973
"4596",0.200000002980232
"4597",0.5
"4598",0.300000011920929
"4599",0
"4600",0.100000001490116
"4601",0
"4602",0.300000011920929
"4603",1.20000004768372
"4604",0
"4605",17.2999992370605
"4606",10.8000001907349
"4607",0
"4608",3
"4609",28.7999992370605
"4610",21.5
"4611",0.100000001490116
"4612",0
"4613",0
"4614",0
"4615",0
"4616",0
"4617",0
"4618",0.5
"4619",0
"4620",8.69999980926514
"4621",3.79999995231628
"4622",1.79999995231628
"4623",0.200000002980232
"4624",0
"4625",0.100000001490116
"4626",0
"4627",0.699999988079071
"4628",1.89999997615814
"4629",17.7999992370605
"4630",7.30000019073486
"4631",11.8999996185303
"4632",5.80000019073486
"4633",0.100000001490116
"4634",0.600000023841858
"4635",4.59999990463257
"4636",0.800000011920929
"4637",5.59999990463257
"4638",0
"4639",0
"4640",16
"4641",3.59999990463257
"4642",0
"4643",5.19999980926514
"4644",6.30000019073486
"4645",0
"4646",0
"4647",0
"4648",0
"4649",0.100000001490116
"4650",1.39999997615814
"4651",2.90000009536743
"4652",3.29999995231628
"4653",2.79999995231628
"4654",5.5
"4655",2.29999995231628
"4656",0.100000001490116
"4657",6.69999980926514
"4658",4.40000009536743
"4659",19.7000007629395
"4660",0.5
"4661",0
"4662",2.29999995231628
"4663",0.899999976158142
"4664",0
"4665",1.5
"4666",0
"4667",0
"4668",0
"4669",0
"4670",0
"4671",0
"4672",0
"4673",0.899999976158142
"4674",0.100000001490116
"4675",4.90000009536743
"4676",0.5
"4677",0
"4678",6.40000009536743
"4679",3.40000009536743
"4680",1.10000002384186
"4681",5.69999980926514
"4682",0
"4683",0
"4684",4.5
"4685",0
"4686",0
"4687",0.100000001490116
"4688",0.5
"4689",11
"4690",0.100000001490116
"4691",0
"4692",3.59999990463257
"4693",1.60000002384186
"4694",0
"4695",0
"4696",0
"4697",0
"4698",0
"4699",0
"4700",0
"4701",0
"4702",0
"4703",0
"4704",0
"4705",0
"4706",0
"4707",0
"4708",0
"4709",0
"4710",0
"4711",0.899999976158142
"4712",0.100000001490116
"4713",2.09999990463257
"4714",0
"4715",0
"4716",0
"4717",0
"4718",0.100000001490116
"4719",1.20000004768372
"4720",0.100000001490116
"4721",0
"4722",0
"4723",0.600000023841858
"4724",0
"4725",3.29999995231628
"4726",0
"4727",1
"4728",0
"4729",0
"4730",0
"4731",0
"4732",0
"4733",0
"4734",0
"4735",0
"4736",0
"4737",0.300000011920929
"4738",0
"4739",0
"4740",0
"4741",0
"4742",0
"4743",0
"4744",0
"4745",0
"4746",0
"4747",0
"4748",1.29999995231628
"4749",0
"4750",0
"4751",0
"4752",0
"4753",0
"4754",0
"4755",0
"4756",0.100000001490116
"4757",2.59999990463257
"4758",12.5
"4759",0
"4760",0
"4761",0
"4762",0
"4763",0
"4764",0
"4765",0
"4766",0
"4767",0
"4768",0
"4769",0.100000001490116
"4770",11
"4771",0.100000001490116
"4772",0
"4773",0
"4774",0
"4775",0.200000002980232
"4776",0
"4777",0
"4778",0
"4779",0
"4780",0
"4781",0
"4782",0
"4783",18.2000007629395
"4784",0
"4785",0
"4786",0
"4787",0
"4788",0
"4789",0
"4790",0
"4791",0
"4792",0.699999988079071
"4793",0
"4794",0
"4795",0
"4796",0
"4797",0
"4798",3.70000004768372
"4799",0
"4800",0.100000001490116
"4801",0
"4802",0
"4803",0.100000001490116
"4804",0
"4805",0
"4806",0
"4807",0
"4808",0
"4809",0
"4810",0
"4811",0
"4812",0
"4813",0
"4814",0
"4815",0
"4816",0
"4817",0
"4818",0
"4819",0
"4820",0
"4821",0
"4822",0
"4823",0
"4824",0
"4825",0
"4826",0
"4827",0.899999976158142
"4828",3.59999990463257
"4829",1
"4830",0
"4831",0
"4832",0
"4833",0
"4834",0
"4835",0
"4836",10.8999996185303
"4837",0
"4838",0
"4839",0
"4840",0
"4841",0
"4842",0
"4843",0
"4844",0.400000005960464
"4845",0
"4846",1.79999995231628
"4847",0
"4848",0
"4849",0
"4850",0
"4851",0
"4852",0
"4853",0
"4854",0
"4855",0
"4856",0.5
"4857",0.100000001490116
"4858",0.5
"4859",2.90000009536743
"4860",7.09999990463257
"4861",13.1000003814697
"4862",0.200000002980232
"4863",0
"4864",0
"4865",0
"4866",0
"4867",0
"4868",0
"4869",0
"4870",0
"4871",2.59999990463257
"4872",1
"4873",0
"4874",0
"4875",0
"4876",0
"4877",0
"4878",0
"4879",0
"4880",15.1999998092651
"4881",1.5
"4882",0
"4883",0
"4884",0
"4885",0
"4886",0
"4887",0
"4888",6.30000019073486
"4889",8.89999961853027
"4890",0
"4891",0
"4892",0
"4893",0
"4894",4.90000009536743
"4895",1.79999995231628
"4896",0.699999988079071
"4897",0
"4898",0
"4899",0
"4900",0
"4901",0
"4902",0
"4903",0.699999988079071
"4904",0
"4905",0
"4906",0
"4907",0
"4908",0
"4909",0
"4910",0
"4911",0
"4912",0
"4913",0
"4914",0
"4915",0
"4916",7
"4917",0
"4918",0
"4919",0
"4920",0
"4921",0
"4922",3.79999995231628
"4923",5.59999990463257
"4924",12.1999998092651
"4925",0
"4926",1.20000004768372
"4927",3.40000009536743
"4928",0
"4929",1.60000002384186
"4930",4.09999990463257
"4931",0
"4932",0
"4933",0
"4934",0
"4935",10.8000001907349
"4936",3.29999995231628
"4937",0
"4938",0
"4939",0
"4940",0
"4941",2.79999995231628
"4942",0
"4943",0
"4944",0
"4945",0
"4946",0
"4947",17.2999992370605
"4948",0
"4949",0
"4950",0.400000005960464
"4951",24.3999996185303
"4952",3.5
"4953",4.30000019073486
"4954",9.69999980926514
"4955",5
"4956",1.89999997615814
"4957",0.100000001490116
"4958",6.90000009536743
"4959",4.69999980926514
"4960",3.29999995231628
"4961",0.100000001490116
"4962",0.5
"4963",0
"4964",10
"4965",4.19999980926514
"4966",0.100000001490116
"4967",0
"4968",0
"4969",4.40000009536743
"4970",2.29999995231628
"4971",4.40000009536743
"4972",23.7000007629395
"4973",8.69999980926514
"4974",0.100000001490116
"4975",0
"4976",16.7999992370605
"4977",10.6000003814697
"4978",1.20000004768372
"4979",19.5
"4980",8.39999961853027
"4981",0
"4982",0.300000011920929
"4983",3.5
"4984",0
"4985",0
"4986",0
"4987",0
"4988",17.6000003814697
"4989",8.30000019073486
"4990",2.90000009536743
"4991",0
"4992",1.39999997615814
"4993",0.200000002980232
"4994",0
"4995",0
"4996",0.699999988079071
"4997",0.100000001490116
"4998",8
"4999",14.3999996185303
"5000",10.8999996185303
"5001",0.100000001490116
"5002",0
"5003",0
"5004",0
"5005",4.19999980926514
"5006",4.69999980926514
"5007",1.79999995231628
"5008",1.89999997615814
"5009",5.30000019073486
"5010",1.60000002384186
"5011",0
"5012",0
"5013",0
"5014",0.100000001490116
"5015",0
"5016",0
"5017",0
"5018",1.89999997615814
"5019",0.200000002980232
"5020",0
"5021",2.59999990463257
"5022",7.19999980926514
"5023",0
"5024",0
"5025",0.100000001490116
"5026",0
"5027",0
"5028",0
"5029",4.40000009536743
"5030",7.59999990463257
"5031",3.5
"5032",0
"5033",0
"5034",0
"5035",0
"5036",0
"5037",0
"5038",0
"5039",0
"5040",0
"5041",0
"5042",0
"5043",0
"5044",0
"5045",0
"5046",0
"5047",0.600000023841858
"5048",0
"5049",0
"5050",0
"5051",0
"5052",0
"5053",0
"5054",2.29999995231628
"5055",0.100000001490116
"5056",0.100000001490116
"5057",0
"5058",0
"5059",4.90000009536743
"5060",2.70000004768372
"5061",0.200000002980232
"5062",0
"5063",0
"5064",0
"5065",0
"5066",1
"5067",0
"5068",0
"5069",2.70000004768372
"5070",0
"5071",0
"5072",0
"5073",0
"5074",0
"5075",0
"5076",0
"5077",0
"5078",9.30000019073486
"5079",2.20000004768372
"5080",0.200000002980232
"5081",0
"5082",0
"5083",0
"5084",0
"5085",0
"5086",0
"5087",4.09999990463257
"5088",0
"5089",0
"5090",0
"5091",0
"5092",0
"5093",0
"5094",0
"5095",0
"5096",0
"5097",0.100000001490116
"5098",0
"5099",0.100000001490116
"5100",0
"5101",0
"5102",0
"5103",0
"5104",0
"5105",0
"5106",0
"5107",0
"5108",0
"5109",0
"5110",0
"5111",0
"5112",0
"5113",12.3000001907349
"5114",0
"5115",0
"5116",0
"5117",0
"5118",0
"5119",0
"5120",1.89999997615814
"5121",1.5
"5122",0
"5123",0
"5124",0
"5125",0
"5126",0
"5127",0
"5128",0
"5129",0
"5130",0
"5131",0
"5132",0
"5133",0
"5134",0
"5135",0
"5136",0
"5137",0
"5138",0
"5139",0.899999976158142
"5140",0
"5141",0
"5142",0
"5143",0
"5144",0
"5145",0
"5146",0
"5147",0
"5148",0
"5149",0
"5150",0
"5151",0
"5152",0
"5153",0
"5154",0
"5155",0
"5156",0
"5157",0.400000005960464
"5158",0.200000002980232
"5159",2.40000009536743
"5160",0.300000011920929
"5161",0
"5162",0
"5163",0.100000001490116
"5164",0
"5165",0
"5166",0
"5167",0
"5168",4
"5169",0.400000005960464
"5170",1.5
"5171",2.20000004768372
"5172",0.300000011920929
"5173",0
"5174",0
"5175",0
"5176",0
"5177",0
"5178",0
"5179",0
"5180",0
"5181",0
"5182",0
"5183",0
"5184",0
"5185",0
"5186",0
"5187",0.600000023841858
"5188",0
"5189",0
"5190",0
"5191",0
"5192",0.300000011920929
"5193",0
"5194",0
"5195",0
"5196",0.899999976158142
"5197",0
"5198",0
"5199",0
"5200",0
"5201",0
"5202",0
"5203",0
"5204",0
"5205",0
"5206",0.699999988079071
"5207",0.100000001490116
"5208",0.5
"5209",1.29999995231628
"5210",0.300000011920929
"5211",0
"5212",0
"5213",0
"5214",0
"5215",0
"5216",39.9000015258789
"5217",0
"5218",0.300000011920929
"5219",0
"5220",0
"5221",0
"5222",0.5
"5223",2.59999990463257
"5224",0
"5225",11.1999998092651
"5226",0.5
"5227",0
"5228",0
"5229",0.5
"5230",17.7999992370605
"5231",11.6000003814697
"5232",1.39999997615814
"5233",1
"5234",0
"5235",1.79999995231628
"5236",0.100000001490116
"5237",0
"5238",0
"5239",0
"5240",0
"5241",0
"5242",2.20000004768372
"5243",0.800000011920929
"5244",0
"5245",0
"5246",0
"5247",0
"5248",1.70000004768372
"5249",0.100000001490116
"5250",3.79999995231628
"5251",0.200000002980232
"5252",0
"5253",0
"5254",0
"5255",0
"5256",5.30000019073486
"5257",3.59999990463257
"5258",33.4000015258789
"5259",0
"5260",0
"5261",0
"5262",0
"5263",0
"5264",0
"5265",0
"5266",0
"5267",0
"5268",1.29999995231628
"5269",2.09999990463257
"5270",0.899999976158142
"5271",0.200000002980232
"5272",0
"5273",0
"5274",0.400000005960464
"5275",4.40000009536743
"5276",0
"5277",0
"5278",0
"5279",0
"5280",0
"5281",0
"5282",0
"5283",0
"5284",19.8999996185303
"5285",8.80000019073486
"5286",4.90000009536743
"5287",0.100000001490116
"5288",0
"5289",12.5
"5290",1
"5291",6.90000009536743
"5292",7.59999990463257
"5293",24
"5294",13.5
"5295",2.29999995231628
"5296",0.400000005960464
"5297",1.89999997615814
"5298",0
"5299",0
"5300",5.09999990463257
"5301",0
"5302",0
"5303",0
"5304",0
"5305",0
"5306",0
"5307",0
"5308",0
"5309",0
"5310",2.29999995231628
"5311",20
"5312",4.09999990463257
"5313",8.39999961853027
"5314",2.20000004768372
"5315",20.5
"5316",5.19999980926514
"5317",10.6000003814697
"5318",1.20000004768372
"5319",14
"5320",3.09999990463257
"5321",27.2000007629395
"5322",16.6000003814697
"5323",7.5
"5324",12.5
"5325",0
"5326",0
"5327",0
"5328",11.3999996185303
"5329",8.39999961853027
"5330",2.20000004768372
"5331",0
"5332",10.8999996185303
"5333",26.8999996185303
"5334",0.400000005960464
"5335",0
"5336",5.59999990463257
"5337",0.300000011920929
"5338",0.100000001490116
"5339",0
"5340",0
"5341",0
"5342",7.80000019073486
"5343",2.09999990463257
"5344",0
"5345",14.1000003814697
"5346",0.100000001490116
"5347",1.10000002384186
"5348",6.90000009536743
"5349",4.80000019073486
"5350",1.10000002384186
"5351",2.79999995231628
"5352",11.3999996185303
"5353",0
"5354",0
"5355",0
"5356",0
"5357",0.300000011920929
"5358",4.40000009536743
"5359",0.100000001490116
"5360",0
"5361",20.7999992370605
"5362",0.699999988079071
"5363",0
"5364",0
"5365",26
"5366",9.30000019073486
"5367",0.100000001490116
"5368",7.5
